,lat,lon,GEOID,restaurant_count,school_count,park_count,bus_station_count,supermarket_count,pub_count,parkwide_count,restaurantwide_count,intersection_count,streets_per_node_avg,circuity_avg,street_length_avg
409,47.57087824768092,-122.33625843928988,53033009300,5,0,1,3,1,1,10,0,76,2.957894736842105,1.0156334327495893,36.87441269841266
410,47.57118341255799,-122.3008659727644,53033010001,10,2,8,6,3,0,10,0,18,2.4615384615384617,1.1679002059265775,60.24129629629631
411,47.550494843543234,-122.32028119137424,53033010900,10,3,4,4,1,7,10,0,101,2.68,1.066135115034427,41.69051612903228
412,47.69006282312808,-122.26334014216091,53033004000,1,1,1,7,0,0,10,0,19,2.75,1.1438984015069384,42.30620689655173
413,47.53325878929491,-122.3883034521244,53033011602,0,1,3,4,0,0,10,0,29,3.363636363636364,1.120372065449682,60.41791836734695
414,47.6123769064071,-122.31328507534926,53033008600,10,4,10,5,8,10,10,0,305,3.535031847133758,1.027276342582689,26.832269449715408
415,47.69582191817121,-122.348070744627,53033001800,10,2,3,1,2,6,10,0,112,3.2583333333333333,1.0296528266896046,42.00013483146065
416,47.65445848917426,-122.30396350986967,53033005303,10,0,10,6,2,4,10,0,396,2.833333333333333,1.038758360723067,21.493882265275715
417,47.50867272503101,-122.38916630058436,53033012100,0,1,3,2,0,0,10,0,15,2.9411764705882355,1.0251642957702856,85.29515
418,47.56828057465024,-122.34569463172392,53033009300,1,0,6,3,1,1,10,5,20,2.703703703703704,1.0044425443968252,28.088727272727272
419,47.55703802132367,-122.37588892634628,53033009900,10,2,9,3,4,2,10,10,131,3.071942446043165,1.0802401046267676,35.72920100502513
420,47.54343136951221,-122.3419230815741,53033010800,2,0,4,4,0,0,10,5,12,2.7142857142857144,1.0355510160832793,56.89731250000001
421,47.61132043726828,-122.27039021679644,53033007800,0,0,3,7,0,0,10,8,0,0.0,0.0,0.0
422,47.621217719898766,-122.37457289068882,53033005804,0,0,4,2,0,1,10,10,0,0.0,0.0,0.0
423,47.52849805256817,-122.3392262900449,53033011300,0,1,1,4,0,0,10,0,10,2.3529411764705883,1.0353133691264296,60.783937500000015
424,47.61196248739836,-122.25001601782276,53033024200,0,0,1,9,0,0,10,0,0,0.0,0.0,0.0
425,47.694719799528926,-122.26827154180322,53033002200,1,1,1,6,0,0,10,1,4,2.142857142857143,1.0007511500823714,30.894166666666667
426,47.56323149517818,-122.29194426012718,53033010101,10,3,6,5,0,5,10,10,200,3.3768115942028984,1.0278938966569018,29.069332317073165
427,47.513809538725525,-122.40240725173452,53033990100,0,0,1,2,0,0,10,2,0,0.0,0.0,0.0
428,47.55934095239878,-122.26680931359424,53033010200,3,1,4,8,0,0,10,10,31,2.923076923076923,1.0286868046456004,77.51332653061222
429,47.56217141657956,-122.40584884315616,53033009701,1,1,5,3,0,1,10,10,29,2.764705882352941,1.0744158581970793,68.91121951219512
430,47.70150002922079,-122.33999269521668,53033001300,10,3,2,2,0,0,10,10,179,3.1804123711340204,1.0495331330031668,31.924357142857136
431,47.517659909473046,-122.3612290192686,53033011402,10,4,2,4,0,2,10,10,52,3.016949152542373,1.0356261896281955,61.690907894736846
432,47.59718368743466,-122.4320893365008,53033990100,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
433,47.57107974367126,-122.24822087922216,53033024302,0,0,0,6,0,0,10,0,0,0.0,0.0,0.0
434,47.68109316410574,-122.32772623857088,53033004600,10,9,6,4,0,4,10,10,136,3.0,1.035093157902539,32.68785581395347
435,47.56088584035932,-122.3826122223869,53033010501,10,8,6,3,0,4,10,10,248,3.2574626865671643,1.050375700005865,29.613612590799047
436,47.54530507262068,-122.3840343819394,53033010601,5,4,8,4,0,1,10,6,62,3.056338028169014,1.0604562699459898,55.79408510638303
437,47.64190388640687,-122.37826647640608,53033005804,5,1,4,2,0,1,10,10,85,2.765765765765766,1.0433375863886267,31.25136363636362
438,47.52189667615241,-122.27172171909858,53033011802,10,4,4,0,0,1,10,10,159,3.094444444444445,1.0409333221073789,31.597496240601508
439,47.51095006893611,-122.30136054961127,53033026400,0,0,2,0,0,0,10,1,28,2.710526315789474,1.1180584396442923,66.3117272727273
440,47.517186834866,-122.42622902974313,53033990100,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
441,47.644812967062215,-122.30921590839046,53033006200,8,2,10,0,0,0,10,10,46,2.7704918032786887,1.129471670455939,30.339901234567893
442,47.60098458653907,-122.28529629571328,53033008900,4,2,10,0,1,0,10,10,54,2.426829268292683,1.1162845279944005,42.28793478260869
443,47.5214273857165,-122.261458332576,53033011802,6,4,7,0,1,1,10,10,90,2.827586206896552,1.0829023664949216,31.199474025974016
444,47.55022162069047,-122.26990398841924,53033010200,8,4,2,0,0,0,0,10,41,2.8823529411764706,1.007077289511225,71.83738461538458
445,47.64392442143333,-122.40443058644794,53033005600,10,6,6,0,1,1,0,10,36,2.7142857142857144,1.0297386883637265,65.94540350877193
446,47.54346145618213,-122.24962702021097,53033011102,0,0,4,7,0,0,0,0,0,0.0,0.0,0.0
447,47.65756764020426,-122.27920263788148,53033004101,0,2,5,9,0,1,0,10,45,3.083333333333333,1.0324778048447931,77.82095161290322
448,47.59523590097941,-122.33681891238572,53033009300,0,2,8,4,2,8,0,10,20,3.3,1.0126003925035298,43.49907407407408
449,47.62112362959626,-122.2370631434506,53033024200,0,2,2,9,0,0,0,2,38,2.68,1.0215118952626727,55.735719298245606
450,47.54881388404913,-122.33176124558186,53033010900,0,0,3,4,1,3,0,10,60,2.632911392405063,1.112942902768776,46.646402173913046
451,47.5337910207178,-122.28695631907571,53033011001,0,4,5,6,2,0,0,10,65,2.6129032258064515,1.022284456324275,41.73698165137615
452,47.536253397192944,-122.43331726576976,53033990100,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
453,47.68408355508851,-122.26984037735949,53033002200,0,2,1,7,0,0,10,1,26,2.232558139534884,1.0340321991693056,30.648340909090905
454,47.51844191604292,-122.23923469514948,53033011902,0,0,1,6,0,0,10,1,0,0.0,0.0,0.0
455,47.59392544105816,-122.2741983545129,53033008900,0,0,6,6,0,0,10,6,0,0.0,0.0,0.0
456,47.61660455988043,-122.36057220799756,53033008004,0,1,7,3,2,6,10,10,12,2.4444444444444446,1.0082106073202295,18.813823529411764
457,47.69471065373065,-122.3794344154722,53033001600,7,2,5,1,2,1,10,10,49,2.7586206896551726,1.07916849033166,49.80811594202898
458,47.56941828521232,-122.295087405106,53033010101,10,0,9,6,2,0,10,10,55,2.3950617283950617,1.053030718726765,49.5941573033708
459,47.53050480196816,-122.33048021694414,53033011200,0,0,5,4,0,0,10,9,23,2.9166666666666665,1.522315878891035,80.09318749999997
460,47.59912468273046,-122.25513371644426,53033024302,0,0,2,8,0,0,10,1,0,0.0,0.0,0.0
461,47.67467675693515,-122.42855067518944,53033990100,0,0,0,0,0,0,6,0,0,0.0,0.0,0.0
462,47.54732098912225,-122.4317239721869,53033990100,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
463,47.5120730062636,-122.38524264456944,53033012000,0,0,0,4,0,0,10,2,30,3.633333333333333,1.000773167843258,106.0402888888889
464,47.61236926014295,-122.32773574748104,53033008300,10,0,0,5,7,10,10,10,260,3.3862815884476536,1.0181219699756512,25.52884965831435
465,47.60072555630652,-122.34038820207596,53033009200,10,0,0,4,1,10,10,10,15,2.7222222222222223,1.1032534493353037,46.85095
466,47.65224134823887,-122.35514428418556,53033004800,10,0,0,3,1,10,10,10,200,3.1900452488687785,1.0567779454845168,33.13398511904762
467,47.62813290001362,-122.3575237619202,53033007002,10,0,0,3,4,8,10,10,56,2.857142857142857,1.0350744880485,53.700160919540224
468,47.63449873181819,-122.24968420887076,53033024200,0,0,0,9,0,0,10,0,0,0.0,0.0,0.0
469,47.65571536779991,-122.42244472761033,53033005700,0,0,0,0,0,0,10,0,29,2.96875,1.026484597529173,32.09990243902439
